Time slot,Source server name,Source IP,Source application,Source process,Destination server name,Destination IP,Destination application,Destination process,Destination port
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62585
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62583
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62625
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62623
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62689
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62687
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62729
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62727
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62804
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62802
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62841
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62839
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62893
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62891
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62935
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62933
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62996
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62994
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63037
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63035
2/1/2025 0:00-6:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,20.189.173.17,,Unknown process,443
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63101
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63099
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63166
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63164
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63227
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63225
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63273
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63271
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63333
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63331
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63399
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63398
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63397
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63465
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63463
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63509
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63507
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63564
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63562
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63611
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63609
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63673
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63671
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63713
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63711
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63776
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63773
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63836
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63834
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63892
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63890
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63936
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63934
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63993
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63991
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64042
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64040
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64126
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64124
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64167
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64165
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64223
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64221
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64269
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64267
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64330
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64328
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64375
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64373
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64440
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64438
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64501
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64499
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64556
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64554
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64605
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64603
2/1/2025 0:00-6:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,23.198.74.242,,Unknown process,80
2/1/2025 0:00-6:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,20.189.173.17,,Unknown process,443
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64661
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64659
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64707
2/1/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64705
﻿2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57692
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57690
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56890
2/2/2025 0:00-6:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,40.83.247.108,,Unknown process,443
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57745
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57743
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57819
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57817
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57868
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57866
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57909
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57907
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57968
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57966
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58018
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58016
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58068
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58066
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58115
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58112
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58186
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58185
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58184
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58228
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58226
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58215
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58281
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58279
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58331
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58329
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58388
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58386
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58453
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58451
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58504
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58502
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58548
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58546
2/1/2025 18:00-0:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,20.189.173.28,,Unknown process,443
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58607
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58604
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58659
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58657
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58714
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58712
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58771
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58769
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58848
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58846
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58901
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58899
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58953
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58951
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59000
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,58998
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59060
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59058
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59125
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59123
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59180
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59178
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59225
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59223
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59279
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59277
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59334
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59332
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59383
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59381
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59435
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59433
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59502
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59500
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59563
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59562
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59561
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59608
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59606
2/2/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59592
2/1/2025 18:00-0:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,20.189.173.24,,Unknown process,443
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59653
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59651
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59706
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59704
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59781
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59779
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59832
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59830
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59877
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59875
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59936
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59934
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59987
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,59985
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60037
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60035
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60097
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60095
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60162
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60160
2/1/2025 18:00-0:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,84.201.222.66,,Unknown process,80
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60218
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60216
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60269
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60267
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60317
2/1/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60315
